CONF,DATE,LAT,LONG,TEMP,geometry,state,Month
12,2017-09-05,49.0,-120.529,305.9,POINT (-120.529 49.0000000009338),3.0,9
52,2017-09-04,49.0,-120.511,319.3,POINT (-120.511 49.0000000009338),3.0,9
51,2017-09-04,49.0,-120.51,319.3,POINT (-120.51 49.0000000009338),3.0,9
98,2017-09-03,49.0,-120.509,319.4,POINT (-120.509 49.0000000009338),3.0,9
74,2017-09-06,49.0,-120.501,321.5,POINT (-120.501 49.0000000009338),3.0,9
90,2017-09-02,49.0,-120.495,340.3,POINT (-120.495 49.0000000009338),3.0,9
90,2017-09-02,49.0,-120.495,340.3,POINT (-120.495 49.0000000009338),3.0,9
46,2017-09-04,49.0,-120.495,314.2,POINT (-120.495 49.0000000009338),3.0,9
94,2017-09-03,49.0,-120.484,346.9,POINT (-120.484 49.0000000009338),3.0,9
100,2017-08-30,49.0,-120.478,402.7,POINT (-120.478 49.0000000009338),3.0,8
100,2017-08-30,49.0,-120.475,454.6,POINT (-120.475 49.0000000009338),3.0,8
83,2017-09-01,49.0,-120.475,344.3,POINT (-120.475 49.0000000009338),3.0,9
82,2017-09-01,49.0,-120.474,344.3,POINT (-120.474 49.0000000009338),3.0,9
98,2017-08-30,49.0,-120.459,332.1,POINT (-120.459 49.0000000009338),3.0,8
100,2017-08-30,49.0,-120.447,375.1,POINT (-120.447 49.0000000009338),3.0,8
100,2017-08-31,49.0,-120.366,337.3,POINT (-120.366 49.0000000009338),3.0,8
100,2017-09-01,49.0,-120.331,354.2,POINT (-120.331 49.0000000009338),3.0,9
68,2017-08-31,49.0,-120.311,321.3,POINT (-120.311 49.0000000009338),3.0,8
86,2017-09-06,48.999,-120.501,331.6,POINT (-120.501 48.9990000009338),3.0,9
84,2017-09-06,48.999,-120.5,331.6,POINT (-120.5 48.9990000009338),3.0,9
85,2017-08-31,48.999,-120.49,328.3,POINT (-120.49 48.9990000009338),3.0,8
81,2017-08-31,48.999,-120.489,328.3,POINT (-120.489 48.9990000009338),3.0,8
99,2017-08-30,48.999,-120.44,337.8,POINT (-120.44 48.9990000009338),3.0,8
52,2017-09-02,48.999,-120.385,324.2,POINT (-120.385 48.9990000009338),3.0,9
55,2017-09-01,48.999,-120.361,327.4,POINT (-120.361 48.9990000009338),3.0,9
47,2017-09-02,48.999,-120.326,318.3,POINT (-120.326 48.9990000009338),3.0,9
82,2017-09-01,48.999,-120.32,332.4,POINT (-120.32 48.9990000009338),3.0,9
81,2017-09-01,48.999,-120.32,332.4,POINT (-120.32 48.9990000009338),3.0,9
98,2017-09-04,48.999,-120.289,328.8,POINT (-120.289 48.9990000009338),3.0,9
40,2017-09-05,48.999,-120.238,306.7,POINT (-120.238 48.9990000009338),3.0,9
57,2017-09-05,48.999,-120.238,306.7,POINT (-120.238 48.9990000009338),3.0,9
85,2017-09-01,48.998,-120.489,337.7,POINT (-120.489 48.9980000009338),3.0,9
100,2017-08-30,48.998,-120.488,409.7,POINT (-120.488 48.9980000009338),3.0,8
84,2017-09-01,48.998,-120.488,337.7,POINT (-120.488 48.9980000009338),3.0,9
94,2017-08-30,48.998,-120.464,348.2,POINT (-120.464 48.9980000009338),3.0,8
100,2017-08-30,48.998,-120.461,405.3,POINT (-120.461 48.9980000009338),3.0,8
99,2017-08-30,48.998,-120.439,337.8,POINT (-120.439 48.9980000009338),3.0,8
100,2017-08-31,48.998,-120.364,391.0,POINT (-120.364 48.9980000009338),3.0,8
46,2017-09-05,48.998,-120.319,306.5,POINT (-120.319 48.9980000009338),3.0,9
100,2017-08-30,48.997,-120.42,346.6,POINT (-120.42 48.9970000009339),3.0,8
45,2017-09-05,48.997,-120.364,306.5,POINT (-120.364 48.9970000009339),3.0,9
11,2017-08-31,48.997,-120.334,302.3,POINT (-120.334 48.9970000009339),3.0,8
100,2017-09-01,48.997,-120.334,361.5,POINT (-120.334 48.9970000009339),3.0,9
100,2017-09-01,48.997,-120.334,361.5,POINT (-120.334 48.9970000009339),3.0,9
19,2017-09-04,48.997,-120.303,317.6,POINT (-120.303 48.9970000009339),3.0,9
100,2017-09-03,48.997,-120.482,389.6,POINT (-120.482 48.9970000009338),3.0,9
100,2017-09-03,48.997,-120.482,389.6,POINT (-120.482 48.9970000009338),3.0,9
24,2017-09-03,48.997,-120.296,321.2,POINT (-120.296 48.9970000009338),3.0,9
55,2017-09-03,48.996,-120.475,327.1,POINT (-120.475 48.9960000009339),3.0,9
58,2017-08-30,48.996,-120.45,331.4,POINT (-120.45 48.9960000009339),3.0,8
100,2017-08-30,48.996,-120.419,346.6,POINT (-120.419 48.9960000009339),3.0,8
37,2017-09-05,48.996,-120.367,305.9,POINT (-120.367 48.9960000009339),3.0,9
34,2017-09-05,48.996,-120.366,313.2,POINT (-120.366 48.9960000009339),3.0,9
100,2017-08-30,48.995,-120.475,378.0,POINT (-120.475 48.9950000009339),3.0,8
100,2017-08-30,48.995,-120.4,344.3,POINT (-120.4 48.9950000009339),3.0,8
74,2017-09-01,48.995,-120.334,345.8,POINT (-120.334 48.9950000009339),3.0,9
81,2017-09-02,48.995,-120.319,323.7,POINT (-120.319 48.9950000009339),3.0,9
100,2017-09-03,48.995,-120.273,384.8,POINT (-120.273 48.9950000009339),3.0,9
100,2017-09-05,48.995,-120.256,320.6,POINT (-120.256 48.9950000009339),3.0,9
42,2017-09-05,48.995,-120.246,308.7,POINT (-120.246 48.9950000009339),3.0,9
51,2017-09-05,48.995,-120.245,308.7,POINT (-120.245 48.9950000009339),3.0,9
100,2017-09-03,48.994,-120.499,398.9,POINT (-120.499 48.9940000009339),3.0,9
100,2017-09-03,48.994,-120.499,398.9,POINT (-120.499 48.9940000009339),3.0,9
100,2017-08-30,48.994,-120.4,344.3,POINT (-120.4 48.9940000009339),3.0,8
100,2017-09-03,48.994,-120.273,384.8,POINT (-120.273 48.9940000009339),3.0,9
67,2017-09-05,48.994,-120.165,309.7,POINT (-120.165 48.9940000009339),3.0,9
100,2017-09-04,48.993,-120.498,327.9,POINT (-120.498 48.9930000009339),3.0,9
100,2017-08-30,48.993,-120.489,348.4,POINT (-120.489 48.9930000009339),3.0,8
86,2017-08-30,48.993,-120.382,318.1,POINT (-120.382 48.9930000009339),3.0,8
87,2017-08-30,48.993,-120.381,318.1,POINT (-120.381 48.9930000009339),3.0,8
73,2017-08-31,48.993,-120.363,320.4,POINT (-120.363 48.9930000009339),3.0,8
54,2017-09-01,48.993,-120.321,336.3,POINT (-120.321 48.9930000009339),3.0,9
93,2017-09-11,48.993,-120.283,345.1,POINT (-120.283 48.9930000009339),3.0,9
93,2017-09-11,48.993,-120.282,345.1,POINT (-120.282 48.9930000009339),3.0,9
74,2017-08-30,48.992,-120.48,322.1,POINT (-120.48 48.9920000009339),3.0,8
74,2017-08-30,48.992,-120.48,322.1,POINT (-120.48 48.9920000009339),3.0,8
67,2017-09-05,48.992,-120.215,309.6,POINT (-120.215 48.9920000009339),3.0,9
100,2017-09-05,48.992,-120.214,322.2,POINT (-120.214 48.9920000009339),3.0,9
82,2017-08-30,48.991,-120.482,332.8,POINT (-120.482 48.9910000009339),3.0,8
56,2017-08-30,48.991,-120.472,339.5,POINT (-120.472 48.9910000009339),3.0,8
100,2017-08-30,48.991,-120.443,415.9,POINT (-120.443 48.9910000009339),3.0,8
100,2017-08-31,48.991,-120.344,439.1,POINT (-120.344 48.9910000009339),3.0,8
100,2017-08-31,48.991,-120.341,437.3,POINT (-120.341 48.9910000009339),3.0,8
45,2017-09-03,48.991,-120.291,329.7,POINT (-120.291 48.9910000009339),3.0,9
44,2017-09-03,48.991,-120.29,329.7,POINT (-120.29 48.9910000009339),3.0,9
100,2017-09-05,48.991,-120.262,322.2,POINT (-120.262 48.9910000009339),3.0,9
91,2017-09-07,48.991,-120.243,342.8,POINT (-120.243 48.9910000009339),3.0,9
91,2017-09-07,48.991,-120.242,342.8,POINT (-120.242 48.9910000009339),3.0,9
79,2017-09-02,48.99,-120.512,324.9,POINT (-120.512 48.9900000009339),3.0,9
90,2017-08-30,48.99,-120.461,335.9,POINT (-120.461 48.9900000009339),3.0,8
91,2017-08-30,48.99,-120.461,335.9,POINT (-120.461 48.9900000009339),3.0,8
65,2017-09-01,48.99,-120.364,334.4,POINT (-120.364 48.9900000009339),3.0,9
46,2017-09-04,48.99,-120.363,308.7,POINT (-120.363 48.9900000009339),3.0,9
100,2017-08-31,48.99,-120.344,439.1,POINT (-120.344 48.9900000009339),3.0,8
100,2017-08-31,48.99,-120.341,437.3,POINT (-120.341 48.9900000009339),3.0,8
97,2017-09-01,48.99,-120.317,354.4,POINT (-120.317 48.9900000009339),3.0,9
97,2017-09-01,48.99,-120.316,354.4,POINT (-120.316 48.9900000009339),3.0,9
18,2017-09-06,48.99,-120.248,300.8,POINT (-120.248 48.9900000009339),3.0,9
77,2017-09-07,48.99,-120.247,334.2,POINT (-120.247 48.9900000009339),3.0,9
97,2017-09-05,48.99,-120.215,318.9,POINT (-120.215 48.9900000009339),3.0,9
76,2017-09-02,48.989,-120.515,324.9,POINT (-120.515 48.9890000009339),3.0,9
82,2017-09-06,48.989,-120.499,329.7,POINT (-120.499 48.9890000009339),3.0,9
84,2017-09-06,48.989,-120.499,329.7,POINT (-120.499 48.9890000009339),3.0,9
78,2017-08-30,48.989,-120.468,331.9,POINT (-120.468 48.9890000009339),3.0,8
100,2017-08-30,48.989,-120.457,417.8,POINT (-120.457 48.9890000009339),3.0,8
78,2017-09-01,48.989,-120.337,312.1,POINT (-120.337 48.9890000009339),3.0,9
100,2017-08-31,48.989,-120.326,382.3,POINT (-120.326 48.9890000009339),3.0,8
36,2017-09-02,48.989,-120.324,319.0,POINT (-120.324 48.9890000009339),3.0,9
59,2017-09-01,48.989,-120.313,315.4,POINT (-120.313 48.9890000009339),3.0,9
61,2017-09-01,48.989,-120.312,315.4,POINT (-120.312 48.9890000009339),3.0,9
75,2017-09-07,48.989,-120.248,334.2,POINT (-120.248 48.9890000009339),3.0,9
89,2017-09-11,48.989,-120.215,338.2,POINT (-120.215 48.9890000009339),3.0,9
38,2017-09-12,48.988,-120.522,331.1,POINT (-120.522 48.9880000009339),3.0,9
100,2017-08-30,48.988,-120.443,355.6,POINT (-120.443 48.9880000009339),3.0,8
100,2017-08-30,48.988,-120.443,355.6,POINT (-120.443 48.9880000009339),3.0,8
53,2017-09-05,48.988,-120.399,307.3,POINT (-120.399 48.9880000009339),3.0,9
100,2017-09-01,48.988,-120.35,360.4,POINT (-120.35 48.9880000009339),3.0,9
100,2017-09-01,48.988,-120.331,374.9,POINT (-120.331 48.9880000009339),3.0,9
100,2017-09-01,48.988,-120.331,374.9,POINT (-120.331 48.9880000009339),3.0,9
100,2017-09-05,48.988,-120.246,426.1,POINT (-120.246 48.9880000009339),3.0,9
38,2017-09-12,48.987,-120.522,331.1,POINT (-120.522 48.9870000009339),3.0,9
71,2017-09-02,48.987,-120.497,326.0,POINT (-120.497 48.9870000009339),3.0,9
71,2017-09-02,48.987,-120.496,326.0,POINT (-120.496 48.9870000009339),3.0,9
100,2017-08-30,48.987,-120.471,372.8,POINT (-120.471 48.9870000009339),3.0,8
80,2017-08-30,48.987,-120.454,339.6,POINT (-120.454 48.9870000009339),3.0,8
95,2017-08-31,48.987,-120.382,349.8,POINT (-120.382 48.9870000009339),3.0,8
86,2017-09-04,48.987,-120.372,333.7,POINT (-120.372 48.9870000009339),3.0,9
86,2017-09-04,48.987,-120.372,333.7,POINT (-120.372 48.9870000009339),3.0,9
49,2017-09-06,48.987,-120.364,312.8,POINT (-120.364 48.9870000009339),3.0,9
82,2017-09-01,48.987,-120.342,324.1,POINT (-120.342 48.9870000009339),3.0,9
84,2017-09-01,48.987,-120.331,312.1,POINT (-120.331 48.9870000009339),3.0,9
66,2017-09-15,48.987,-120.204,317.8,POINT (-120.204 48.9870000009339),3.0,9
75,2017-09-15,48.987,-120.204,317.8,POINT (-120.204 48.9870000009339),3.0,9
100,2017-08-30,48.986,-120.424,355.2,POINT (-120.424 48.9860000009339),3.0,8
100,2017-08-30,48.986,-120.423,355.2,POINT (-120.423 48.9860000009339),3.0,8
25,2017-09-01,48.986,-120.341,302.8,POINT (-120.341 48.9860000009339),3.0,9
100,2017-08-31,48.986,-120.321,385.3,POINT (-120.321 48.9860000009339),3.0,8
77,2017-09-12,48.986,-120.225,323.6,POINT (-120.225 48.9860000009339),3.0,9
100,2017-09-05,48.986,-120.172,324.6,POINT (-120.172 48.9860000009339),3.0,9
41,2017-09-02,48.985,-120.492,322.9,POINT (-120.492 48.9850000009339),3.0,9
41,2017-09-02,48.985,-120.492,322.9,POINT (-120.492 48.9850000009339),3.0,9
65,2017-09-04,48.985,-120.392,315.4,POINT (-120.392 48.9850000009339),3.0,9
64,2017-09-04,48.985,-120.391,315.4,POINT (-120.391 48.9850000009339),3.0,9
100,2017-08-31,48.985,-120.364,367.7,POINT (-120.364 48.9850000009339),3.0,8
100,2017-08-31,48.985,-120.362,367.7,POINT (-120.362 48.9850000009339),3.0,8
91,2017-09-03,48.985,-120.355,341.9,POINT (-120.355 48.9850000009339),3.0,9
60,2017-09-11,48.985,-120.236,328.9,POINT (-120.236 48.9850000009339),3.0,9
62,2017-09-11,48.985,-120.236,328.9,POINT (-120.236 48.9850000009339),3.0,9
100,2017-09-05,48.985,-120.223,324.6,POINT (-120.223 48.9850000009339),3.0,9
89,2017-09-11,48.985,-120.223,339.0,POINT (-120.223 48.9850000009339),3.0,9
100,2017-09-05,48.985,-120.221,323.3,POINT (-120.221 48.9850000009339),3.0,9
100,2017-08-30,48.984,-120.485,345.7,POINT (-120.485 48.9840000009339),3.0,8
26,2017-08-30,48.984,-120.456,332.7,POINT (-120.456 48.9840000009339),3.0,8
60,2017-08-30,48.984,-120.44,352.3,POINT (-120.44 48.9840000009339),3.0,8
100,2017-08-30,48.984,-120.426,461.2,POINT (-120.426 48.9840000009339),3.0,8
68,2017-08-30,48.984,-120.403,336.9,POINT (-120.403 48.9840000009339),3.0,8
68,2017-08-30,48.984,-120.403,336.9,POINT (-120.403 48.9840000009339),3.0,8
86,2017-09-01,48.984,-120.358,343.8,POINT (-120.358 48.9840000009339),3.0,9
85,2017-09-01,48.984,-120.357,343.8,POINT (-120.357 48.9840000009339),3.0,9
35,2017-08-31,48.984,-120.356,307.6,POINT (-120.356 48.9840000009339),3.0,8
68,2017-09-03,48.984,-120.34,328.3,POINT (-120.34 48.9840000009339),3.0,9
78,2017-09-01,48.984,-120.324,352.3,POINT (-120.324 48.9840000009339),3.0,9
100,2017-09-05,48.984,-120.269,323.2,POINT (-120.269 48.9840000009339),3.0,9
29,2017-09-05,48.984,-120.25,322.7,POINT (-120.25 48.9840000009339),3.0,9
100,2017-08-31,48.983,-120.354,369.8,POINT (-120.354 48.9830000009339),3.0,8
100,2017-08-31,48.983,-120.352,369.8,POINT (-120.352 48.9830000009339),3.0,8
68,2017-09-01,48.983,-120.31,341.5,POINT (-120.31 48.9830000009339),3.0,9
100,2017-08-30,48.982,-120.44,446.0,POINT (-120.44 48.9820000009339),3.0,8
100,2017-08-31,48.982,-120.376,378.7,POINT (-120.376 48.9820000009339),3.0,8
100,2017-08-31,48.982,-120.376,378.7,POINT (-120.376 48.9820000009339),3.0,8
100,2017-08-31,48.982,-120.373,388.3,POINT (-120.373 48.9820000009339),3.0,8
100,2017-08-31,48.982,-120.373,388.3,POINT (-120.373 48.9820000009339),3.0,8
100,2017-09-01,48.982,-120.313,439.2,POINT (-120.313 48.9820000009339),3.0,9
49,2017-09-03,48.982,-120.286,327.9,POINT (-120.286 48.9820000009339),3.0,9
100,2017-09-05,48.982,-120.247,425.2,POINT (-120.247 48.9820000009339),3.0,9
38,2017-09-06,48.982,-120.241,314.6,POINT (-120.241 48.9820000009339),3.0,9
43,2017-09-06,48.982,-120.241,314.6,POINT (-120.241 48.9820000009339),3.0,9
44,2017-09-05,48.982,-120.234,303.2,POINT (-120.234 48.9820000009339),3.0,9
76,2017-09-03,48.981,-120.346,335.3,POINT (-120.346 48.9810000009339),3.0,9
100,2017-09-03,48.981,-120.343,409.5,POINT (-120.343 48.9810000009339),3.0,9
100,2017-09-03,48.981,-120.343,409.5,POINT (-120.343 48.9810000009339),3.0,9
100,2017-09-01,48.981,-120.313,439.2,POINT (-120.313 48.9810000009339),3.0,9
48,2017-09-03,48.981,-120.286,327.9,POINT (-120.286 48.9810000009339),3.0,9
86,2017-09-06,48.981,-120.256,331.6,POINT (-120.256 48.9810000009339),3.0,9
40,2017-08-30,48.98,-120.462,318.4,POINT (-120.462 48.9800000009339),3.0,8
100,2017-08-30,48.98,-120.453,395.8,POINT (-120.453 48.9800000009339),3.0,8
100,2017-09-01,48.98,-120.321,360.1,POINT (-120.321 48.9800000009339),3.0,9
100,2017-09-03,48.98,-120.308,363.9,POINT (-120.308 48.9800000009339),3.0,9
100,2017-09-05,48.98,-120.279,351.3,POINT (-120.279 48.9800000009339),3.0,9
84,2017-09-06,48.98,-120.256,331.6,POINT (-120.256 48.9800000009339),3.0,9
41,2017-08-30,48.979,-120.461,318.4,POINT (-120.461 48.9790000009339),3.0,8
100,2017-09-01,48.979,-120.328,392.7,POINT (-120.328 48.9790000009339),3.0,9
100,2017-09-01,48.979,-120.327,392.7,POINT (-120.327 48.9790000009339),3.0,9
67,2017-09-04,48.979,-120.299,312.3,POINT (-120.299 48.9790000009339),3.0,9
91,2017-09-06,48.979,-120.27,341.3,POINT (-120.27 48.9790000009339),3.0,9
91,2017-09-06,48.979,-120.27,341.3,POINT (-120.27 48.9790000009339),3.0,9
100,2017-08-30,48.978,-120.467,353.3,POINT (-120.467 48.9780000009339),3.0,8
67,2017-08-30,48.978,-120.444,323.8,POINT (-120.444 48.9780000009339),3.0,8
67,2017-08-30,48.978,-120.443,323.8,POINT (-120.443 48.9780000009339),3.0,8
100,2017-08-30,48.978,-120.408,377.6,POINT (-120.408 48.9780000009339),3.0,8
98,2017-09-03,48.978,-120.358,357.1,POINT (-120.358 48.9780000009339),3.0,9
98,2017-09-03,48.978,-120.358,357.1,POINT (-120.358 48.9780000009339),3.0,9
99,2017-09-01,48.978,-120.346,357.7,POINT (-120.346 48.9780000009339),3.0,9
83,2017-09-03,48.978,-120.315,347.4,POINT (-120.315 48.9780000009339),3.0,9
93,2017-09-03,48.978,-120.303,346.0,POINT (-120.303 48.9780000009339),3.0,9
93,2017-09-03,48.978,-120.303,346.0,POINT (-120.303 48.9780000009339),3.0,9
99,2017-09-02,48.978,-120.298,358.0,POINT (-120.298 48.9780000009339),3.0,9
80,2017-09-05,48.978,-120.164,313.0,POINT (-120.164 48.9780000009339),3.0,9
100,2017-09-01,48.977,-120.341,392.3,POINT (-120.341 48.9770000009339),3.0,9
100,2017-09-01,48.977,-120.341,392.3,POINT (-120.341 48.9770000009339),3.0,9
96,2017-09-01,48.977,-120.338,332.0,POINT (-120.338 48.9770000009339),3.0,9
50,2017-09-01,48.977,-120.315,314.7,POINT (-120.315 48.9770000009339),3.0,9
52,2017-09-01,48.977,-120.314,314.7,POINT (-120.314 48.9770000009339),3.0,9
77,2017-09-02,48.977,-120.305,330.7,POINT (-120.305 48.9770000009339),3.0,9
80,2017-09-02,48.977,-120.304,330.7,POINT (-120.304 48.9770000009339),3.0,9
66,2017-09-02,48.977,-120.279,338.0,POINT (-120.279 48.9770000009339),3.0,9
7,2017-09-03,48.977,-120.272,303.3,POINT (-120.272 48.9770000009339),3.0,9
16,2017-09-05,48.977,-120.242,318.5,POINT (-120.242 48.9770000009339),3.0,9
0,2017-08-30,48.976,-120.425,321.0,POINT (-120.425 48.9760000009339),3.0,8
0,2017-08-30,48.976,-120.425,321.0,POINT (-120.425 48.9760000009339),3.0,8
100,2017-08-30,48.976,-120.422,382.6,POINT (-120.422 48.9760000009339),3.0,8
70,2017-09-07,48.976,-120.383,334.8,POINT (-120.383 48.9760000009339),3.0,9
71,2017-09-07,48.976,-120.379,334.8,POINT (-120.379 48.9760000009339),3.0,9
96,2017-09-01,48.976,-120.333,350.9,POINT (-120.333 48.9760000009339),3.0,9
78,2017-09-03,48.976,-120.298,339.0,POINT (-120.298 48.9760000009339),3.0,9
65,2017-09-02,48.976,-120.279,338.0,POINT (-120.279 48.9760000009339),3.0,9
91,2017-09-03,48.976,-120.276,344.5,POINT (-120.276 48.9760000009339),3.0,9
100,2017-09-05,48.976,-120.237,355.6,POINT (-120.237 48.9760000009339),3.0,9
80,2017-09-05,48.976,-120.217,313.0,POINT (-120.217 48.9760000009339),3.0,9
77,2017-09-05,48.976,-120.213,315.6,POINT (-120.213 48.9760000009339),3.0,9
98,2017-09-01,48.975,-120.354,356.0,POINT (-120.354 48.975000000934),3.0,9
98,2017-09-01,48.975,-120.354,356.0,POINT (-120.354 48.975000000934),3.0,9
100,2017-08-31,48.975,-120.335,361.4,POINT (-120.335 48.975000000934),3.0,8
41,2017-09-01,48.975,-120.319,323.6,POINT (-120.319 48.975000000934),3.0,9
99,2017-09-02,48.975,-120.306,359.3,POINT (-120.306 48.975000000934),3.0,9
99,2017-09-02,48.975,-120.305,359.3,POINT (-120.305 48.975000000934),3.0,9
90,2017-09-02,48.975,-120.297,337.5,POINT (-120.297 48.975000000934),3.0,9
100,2017-09-06,48.975,-120.285,323.2,POINT (-120.285 48.975000000934),3.0,9
100,2017-09-06,48.975,-120.284,323.2,POINT (-120.284 48.975000000934),3.0,9
80,2017-09-02,48.975,-120.275,332.7,POINT (-120.275 48.975000000934),3.0,9
80,2017-09-02,48.975,-120.275,332.7,POINT (-120.275 48.975000000934),3.0,9
77,2017-09-05,48.975,-120.262,315.5,POINT (-120.262 48.975000000934),3.0,9
70,2017-08-30,48.975,-120.481,326.4,POINT (-120.481 48.9750000009339),3.0,8
100,2017-09-03,48.975,-120.264,368.1,POINT (-120.264 48.9750000009339),3.0,9
100,2017-09-03,48.975,-120.264,368.1,POINT (-120.264 48.9750000009339),3.0,9
100,2017-08-30,48.974,-120.406,339.1,POINT (-120.406 48.974000000934),3.0,8
100,2017-08-30,48.974,-120.406,339.1,POINT (-120.406 48.974000000934),3.0,8
25,2017-09-11,48.974,-120.373,316.4,POINT (-120.373 48.974000000934),3.0,9
28,2017-09-11,48.974,-120.373,316.4,POINT (-120.373 48.974000000934),3.0,9
88,2017-09-03,48.974,-120.323,336.4,POINT (-120.323 48.974000000934),3.0,9
100,2017-09-02,48.974,-120.302,370.1,POINT (-120.302 48.974000000934),3.0,9
88,2017-09-02,48.974,-120.3,337.5,POINT (-120.3 48.974000000934),3.0,9
91,2017-09-01,48.974,-120.289,315.1,POINT (-120.289 48.974000000934),3.0,9
87,2017-09-01,48.974,-120.288,315.1,POINT (-120.288 48.974000000934),3.0,9
49,2017-09-03,48.974,-120.282,328.5,POINT (-120.282 48.974000000934),3.0,9
100,2017-09-05,48.974,-120.28,328.2,POINT (-120.28 48.974000000934),3.0,9
100,2017-09-03,48.974,-120.259,387.5,POINT (-120.259 48.974000000934),3.0,9
23,2017-09-03,48.974,-120.251,309.0,POINT (-120.251 48.974000000934),3.0,9
65,2017-09-03,48.974,-120.243,313.1,POINT (-120.243 48.974000000934),3.0,9
88,2017-09-03,48.974,-120.322,336.4,POINT (-120.322 48.9740000009339),3.0,9
100,2017-08-30,48.973,-120.436,359.9,POINT (-120.436 48.973000000934),3.0,8
42,2017-09-02,48.973,-120.334,327.3,POINT (-120.334 48.973000000934),3.0,9
100,2017-09-02,48.973,-120.301,370.1,POINT (-120.301 48.973000000934),3.0,9
70,2017-09-03,48.973,-120.241,313.1,POINT (-120.241 48.973000000934),3.0,9
44,2017-08-30,48.972,-120.386,306.3,POINT (-120.386 48.972000000934),3.0,8
68,2017-08-30,48.972,-120.385,306.3,POINT (-120.385 48.972000000934),3.0,8
83,2017-09-02,48.972,-120.324,342.5,POINT (-120.324 48.972000000934),3.0,9
83,2017-09-02,48.972,-120.323,342.5,POINT (-120.323 48.972000000934),3.0,9
78,2017-09-01,48.972,-120.295,309.5,POINT (-120.295 48.972000000934),3.0,9
67,2017-09-01,48.972,-120.293,309.5,POINT (-120.293 48.972000000934),3.0,9
100,2017-09-03,48.972,-120.281,465.9,POINT (-120.281 48.972000000934),3.0,9
100,2017-09-03,48.972,-120.281,465.9,POINT (-120.281 48.972000000934),3.0,9
100,2017-09-03,48.972,-120.266,378.3,POINT (-120.266 48.972000000934),3.0,9
100,2017-08-30,48.971,-120.45,349.6,POINT (-120.45 48.971000000934),3.0,8
100,2017-08-30,48.971,-120.416,409.4,POINT (-120.416 48.971000000934),3.0,8
57,2017-08-30,48.971,-120.409,339.4,POINT (-120.409 48.971000000934),3.0,8
100,2017-09-03,48.971,-120.338,416.0,POINT (-120.338 48.971000000934),3.0,9
100,2017-09-03,48.971,-120.338,416.0,POINT (-120.338 48.971000000934),3.0,9
96,2017-09-02,48.971,-120.329,351.6,POINT (-120.329 48.971000000934),3.0,9
100,2017-09-01,48.971,-120.317,345.1,POINT (-120.317 48.971000000934),3.0,9
41,2017-09-04,48.971,-120.281,312.8,POINT (-120.281 48.971000000934),3.0,9
83,2017-09-02,48.971,-120.27,334.3,POINT (-120.27 48.971000000934),3.0,9
88,2017-09-01,48.97,-120.324,341.7,POINT (-120.324 48.970000000934),3.0,9
87,2017-09-01,48.97,-120.324,341.7,POINT (-120.324 48.970000000934),3.0,9
86,2017-09-03,48.97,-120.25,339.5,POINT (-120.25 48.970000000934),3.0,9
100,2017-09-05,48.97,-120.239,339.0,POINT (-120.239 48.970000000934),3.0,9
100,2017-09-04,48.97,-120.237,430.6,POINT (-120.237 48.970000000934),3.0,9
86,2017-09-05,48.97,-120.171,314.7,POINT (-120.171 48.970000000934),3.0,9
100,2017-08-30,48.969,-120.464,328.8,POINT (-120.464 48.969000000934),3.0,8
100,2017-08-30,48.969,-120.405,378.1,POINT (-120.405 48.969000000934),3.0,8
100,2017-09-01,48.969,-120.349,391.2,POINT (-120.349 48.969000000934),3.0,9
100,2017-09-03,48.969,-120.298,375.3,POINT (-120.298 48.969000000934),3.0,9
24,2017-09-03,48.969,-120.274,313.7,POINT (-120.274 48.969000000934),3.0,9
67,2017-09-03,48.969,-120.242,326.1,POINT (-120.242 48.969000000934),3.0,9
68,2017-09-03,48.969,-120.242,326.1,POINT (-120.242 48.969000000934),3.0,9
86,2017-09-05,48.969,-120.223,314.7,POINT (-120.223 48.969000000934),3.0,9
78,2017-09-17,48.968,-120.547,312.2,POINT (-120.547 48.968000000934),3.0,9
100,2017-08-30,48.968,-120.402,500.0,POINT (-120.402 48.968000000934),3.0,8
97,2017-09-03,48.968,-120.354,352.7,POINT (-120.354 48.968000000934),3.0,9
96,2017-09-03,48.968,-120.354,352.7,POINT (-120.354 48.968000000934),3.0,9
100,2017-09-01,48.968,-120.338,409.9,POINT (-120.338 48.968000000934),3.0,9
100,2017-09-01,48.968,-120.337,409.9,POINT (-120.337 48.968000000934),3.0,9
100,2017-09-01,48.968,-120.336,437.2,POINT (-120.336 48.968000000934),3.0,9
100,2017-09-03,48.968,-120.298,375.3,POINT (-120.298 48.968000000934),3.0,9
46,2017-09-05,48.968,-120.27,308.5,POINT (-120.27 48.968000000934),3.0,9
87,2017-09-04,48.968,-120.231,371.1,POINT (-120.231 48.968000000934),3.0,9
51,2017-09-17,48.967,-120.541,317.1,POINT (-120.541 48.967000000934),3.0,9
100,2017-08-30,48.967,-120.418,370.6,POINT (-120.418 48.967000000934),3.0,8
50,2017-09-11,48.967,-120.369,312.1,POINT (-120.369 48.967000000934),3.0,9
80,2017-09-01,48.967,-120.342,312.7,POINT (-120.342 48.967000000934),3.0,9
86,2017-09-01,48.967,-120.341,312.7,POINT (-120.341 48.967000000934),3.0,9
100,2017-09-01,48.967,-120.334,360.1,POINT (-120.334 48.967000000934),3.0,9
