lat,lon,num
34.5614,-119.3499333,30
34.5577619,-119.3860476,21
34.555,-119.4131111,9
34.5351,-119.3252,10
34.52590909,-119.2316364,11
34.47876923,-119.5788462,13
34.46641667,-119.04175,12
34.46146667,-119.6137333,15
34.4545,-119.559,14
34.4545,-118.9836111,18
34.43775,-119.0315,12
34.40307143,-119.3845714,14
