lat,lon,num
47.76572222,-120.6805556,18
45.0006,-119.4808667,15
43.92007143,-124.1244286,14
42.41255263,-121.1775263,38
42.1976,-120.7458667,15
40.104625,-122.19175,16
37.90814286,-121.2440714,14
36.1868,-119.6118667,15
34.09365,-117.38875,20
33.35641176,-117.4230588,17
33.3000303,-117.3991212,33
33.10934783,-117.147087,46
