lat,lon,num
44.88413333,-122.4358333,30
43.10794118,-123.8003529,17
42.92732432,-123.8610541,37
42.89816667,-123.9079167,12
42.79390909,-122.5752727,11
42.12206667,-120.2021333,15
40.8075,-123.8045,18
40.06155,-121.7497,20
39.27561538,-122.2230769,13
39.26514286,-122.258,21
36.21302128,-118.5403298,94
35.49665455,-119.5250364,55
34.15596552,-117.8928966,29
34.09482353,-117.5344706,17
