lat,lon,num
47.12442857,-117.0960714,14
46.5967,-117.4806,10
46.49690909,-117.5608182,11
44.75128,-119.76448,25
42.19534783,-120.0220435,23
42.07776923,-121.0229231,13
41.96629487,-120.6915256,78
41.96575,-120.6100357,28
41.95971429,-120.6527143,7
39.53505,-121.1252,20
38.78515,-122.21125,20
38.75961111,-122.4226667,18
38.7429,-122.4456,10
38.2125,-120.611,12
38.14645455,-120.5369091,11
36.8717,-120.1605,10
46.40354545,-117.5377273,11
42.18307692,-120.7620769,13
