lat,lon,num
46.39203226,-123.5147097,31
41.24377273,-121.3221818,22
37.98420833,-119.9825833,48
34.09305556,-117.5317778,18
37.96184615,-120.0190385,26
36.25490476,-118.6492381,21
39.85757143,-121.5203571,28
39.8498,-121.4871143,35
39.84225,-121.3689375,16
39.83087805,-121.4379756,82
39.82205405,-121.3745946,37
39.79658824,-121.6760588,17
39.71238636,-121.4572955,44
39.689375,-121.469125,16
36.40886486,-118.7338649,37
36.23276667,-118.6340333,30
36.21673585,-118.5769811,53
