lat,lon,num
41.76192982,-123.1606842,57
41.72374506,-123.074535,557
41.72348454,-123.1486186,97
41.66025,-123.1449562,160
41.65685714,-123.2120286,70
41.63543511,-123.2630573,262
41.64928205,-123.1222821,39
41.64240426,-123.1704255,47
41.59486538,-123.2275,52
41.53366427,-123.2411598,557
39.07699338,-120.4246954,151
38.84359302,-120.5671744,86
38.80516832,-120.669198,101
38.78778571,-120.681881,42
48.11987671,-120.4175479,73
42.75868478,-122.2671304,92
