lat,lon,num
43.8091,-121.1193,10
42.18636364,-120.0233636,11
41.0766875,-122.3225625,16
41.03705556,-122.0379444,18
39.579625,-122.107375,16
38.00295833,-121.0589167,24
36.999,-119.2416667,9
36.50233333,-119.9512222,9
32.9661,-116.58605,20
46.02919048,-118.7474762,21
32.85166667,-116.441,9
43.3795625,-120.7050625,32
41.052,-122.6436,10
35.90370588,-119.8768235,17
39.86966667,-122.0683333,9
39.26607692,-121.8686154,13
