lat,lon,num
44.11532813,-121.4727187,64
44.09036,-121.466,25
44.07726316,-121.4478947,19
43.7915,-121.696,38
42.05563158,-121.278,19
35.99692593,-121.2761481,27
35.99726316,-121.3043158,19
35.99568421,-121.2566316,19
35.69991139,-118.5289367,79
42.09034444,-123.8515222,90
38.59330952,-119.7040238,42
34.14757447,-116.6937234,47
34.14752381,-116.8921429,21
34.13206522,-116.7522609,46
34.10728261,-116.7928043,138
41.61213924,-123.5477215,79
36.09711765,-118.405,51
37.57285263,-119.1177895,95
